Location	Date	Value
VA	28-Jun-20	-0.28						
VA	5-Jul-20	-0.34						
VA	12-Jul-20	-0.36						
VA	19-Jul-20	-0.37						
VA	26-Jul-20	-0.35						
VA	2-Aug-20	-0.34						
VA	9-Aug-20	-0.36						
VA	16-Aug-20	-0.36						
VA	23-Aug-20	-0.40						
VA	30-Aug-20	-0.38						
VA	6-Sep-20	-0.39						
VA	13-Sep-20	-0.38						
VA	20-Sep-20	-0.36						
VA	27-Sep-20	-0.36						
VA	4-Oct-20	-0.38						
VA	11-Oct-20	-0.37						
VA	18-Oct-20	-0.29						
VA	25-Oct-20	-0.31						
VA	1-Nov-20	-0.24						
VA	8-Nov-20	-0.28						
VA	15-Nov-20	-0.26						
VA	22-Nov-20	-0.30						
VA	29-Nov-20	-0.25						
VA	6-Dec-20	-0.29						
VA	13-Dec-20	-0.30						
VA	20-Dec-20	-0.31						
VA	27-Dec-20	-0.17						
VA	3-Jan-21	-0.19						
VA	10-Jan-21	-0.18						
VA	17-Jan-21	-0.16						
VA	24-Jan-21	-0.19						
VA	31-Jan-21	-0.17						
VA	7-Feb-21	-0.09						
VA	14-Feb-21	0.00						
VA	21-Feb-21	0.01						
VA	28-Feb-21	-0.06						
VA	7-Mar-21	-0.04						
VA	14-Mar-21	0.13						
VA	21-Mar-21	0.46						
VA	28-Mar-21	0.42						
VA	4-Apr-21	0.39						
VA	11-Apr-21	0.41						
VA	18-Apr-21	0.38						
VA	25-Apr-21	0.29						
VA	2-May-21	0.26						
VA	9-May-21	0.23						
VA	16-May-21	0.13						
VA	23-May-21	0.23						
VA	30-May-21	0.18						
VA	6-Jun-21	0.17						
VA	13-Jun-21	0.25						
VA	20-Jun-21	0.21						
VA	27-Jun-21	0.30						
VA	4-Jul-21	0.39						
VA	11-Jul-21	0.33						
VA	18-Jul-21	0.36						
VA	25-Jul-21	0.34						
VA	1-Aug-21	0.34						
VA	8-Aug-21	0.40						
VA	15-Aug-21	0.40						
VA	22-Aug-21	0.48						
VA	29-Aug-21	0.40						
VA	5-Sep-21	0.45						
VA	12-Sep-21	0.40						
VA	19-Sep-21	0.35						
VA	26-Sep-21	0.34						
VA	3-Oct-21	0.47						
VA	10-Oct-21	0.55						
VA	17-Oct-21	0.47						
VA	24-Oct-21	0.49						
VA	31-Oct-21	0.39						
VA	7-Nov-21	0.42						
VA	14-Nov-21	0.44						
VA	21-Nov-21	0.54						
VA	28-Nov-21	0.39						
VA	5-Dec-21	0.47						
VA	12-Dec-21	0.48						
VA	19-Dec-21	0.60						
VA	26-Dec-21	0.48						
VA	2-Jan-22	0.43						
VA	9-Jan-22	0.34						
VA	16-Jan-22	0.34						
VA	23-Jan-22	0.40						
VA	30-Jan-22	0.34						
VT	29-Dec-19	0.10						
VT	5-Jan-20	0.19						
VT	12-Jan-20	0.15						
VT	19-Jan-20	0.17						
VT	26-Jan-20	0.13						
VT	2-Feb-20	0.10						
VT	9-Feb-20	-0.04						
VT	16-Feb-20	0.05						
VT	23-Feb-20	0.14						
VT	1-Mar-20	0.12						
VT	8-Mar-20	-0.02						
VT	15-Mar-20	-0.18						
VT	22-Mar-20	-0.38						
VT	29-Mar-20	-0.40						
VT	5-Apr-20	-0.39						
VT	12-Apr-20	-0.32						
VT	19-Apr-20	-0.21						
VT	26-Apr-20	-0.13						
VT	3-May-20	-0.12						
VT	10-May-20	-0.03						
VT	17-May-20	0.09						
VT	24-May-20	-0.07						
VT	31-May-20	-0.08						
VT	7-Jun-20	-0.07						
VT	14-Jun-20	-0.07						
VT	21-Jun-20	0.00						
VT	28-Jun-20	-0.03						
VT	5-Jul-20	-0.17						
VT	12-Jul-20	-0.18						
VT	19-Jul-20	-0.21						
VT	26-Jul-20	-0.21						
VT	2-Aug-20	-0.10						
VT	9-Aug-20	-0.05						
VT	16-Aug-20	-0.13						
VT	23-Aug-20	-0.19						
VT	30-Aug-20	-0.22						
VT	6-Sep-20	-0.20						
VT	13-Sep-20	-0.21						
VT	20-Sep-20	-0.14						
VT	27-Sep-20	-0.15						
VT	4-Oct-20	-0.28						
VT	11-Oct-20	-0.33						
VT	18-Oct-20	-0.28						
VT	25-Oct-20	-0.25						
VT	1-Nov-20	-0.25						
VT	8-Nov-20	-0.28						
VT	15-Nov-20	-0.29						
VT	22-Nov-20	-0.34						
VT	29-Nov-20	-0.28						
VT	6-Dec-20	-0.31						
VT	13-Dec-20	-0.35						
VT	20-Dec-20	-0.33						
VT	27-Dec-20	-0.22						
VT	3-Jan-21	-0.18						
VT	10-Jan-21	-0.15						
VT	17-Jan-21	-0.12						
VT	24-Jan-21	-0.14						
VT	31-Jan-21	-0.08						
VT	7-Feb-21	0.10						
VT	14-Feb-21	0.06						
VT	21-Feb-21	0.03						
VT	28-Feb-21	0.01						
VT	7-Mar-21	0.09						
VT	14-Mar-21	0.22						
VT	21-Mar-21	0.62						
VT	28-Mar-21	0.65						
VT	4-Apr-21	0.59						
VT	11-Apr-21	0.44						
VT	18-Apr-21	0.35						
VT	25-Apr-21	0.20						
VT	2-May-21	0.17						
VT	9-May-21	0.09						
VT	16-May-21	-0.08						
VT	23-May-21	0.04						
VT	30-May-21	0.02						
VT	6-Jun-21	0.06						
VT	13-Jun-21	0.07						
VT	20-Jun-21	0.12						
VT	27-Jun-21	0.20						
VT	4-Jul-21	0.31						
VT	11-Jul-21	0.27						
VT	18-Jul-21	0.26						
VT	25-Jul-21	0.28						
VT	1-Aug-21	0.24						
VT	8-Aug-21	0.25						
VT	15-Aug-21	0.32						
VT	22-Aug-21	0.41						
VT	29-Aug-21	0.34						
VT	5-Sep-21	0.39						
VT	12-Sep-21	0.35						
VT	19-Sep-21	0.20						
VT	26-Sep-21	0.33						
VT	3-Oct-21	0.53						
VT	10-Oct-21	0.62						
VT	17-Oct-21	0.56						
VT	24-Oct-21	0.48						
VT	31-Oct-21	0.53						
VT	7-Nov-21	0.61						
VT	14-Nov-21	0.66						
VT	21-Nov-21	0.81						
VT	28-Nov-21	0.59						
VT	5-Dec-21	0.72						
VT	12-Dec-21	0.81						
VT	19-Dec-21	0.92						
VT	26-Dec-21	0.79						
VT	2-Jan-22	0.60						
VT	9-Jan-22	0.52						
VT	16-Jan-22	0.41						
VT	23-Jan-22	0.54						
VT	30-Jan-22	0.44						
WA	29-Dec-19	-0.04						
WA	5-Jan-20	0.01						
WA	12-Jan-20	-0.02						
WA	19-Jan-20	-0.01						
WA	26-Jan-20	-0.02						
WA	2-Feb-20	-0.01						
WA	9-Feb-20	0.06						
WA	16-Feb-20	0.09						
WA	23-Feb-20	0.13						
WA	1-Mar-20	-0.06						
WA	8-Mar-20	-0.16						
WA	15-Mar-20	-0.31						
WA	22-Mar-20	-0.44						
WA	29-Mar-20	-0.44						
WA	5-Apr-20	-0.41						
WA	12-Apr-20	-0.42						
WA	19-Apr-20	-0.40						
WA	26-Apr-20	-0.37						
WA	3-May-20	-0.34						
WA	10-May-20	-0.27						
WA	17-May-20	-0.22						
WA	24-May-20	-0.33						
WA	31-May-20	-0.34						
WA	7-Jun-20	-0.31						
WA	14-Jun-20	-0.31						
WA	21-Jun-20	-0.35						
WA	28-Jun-20	-0.39						
WA	5-Jul-20	-0.44						
WA	12-Jul-20	-0.43						
WA	19-Jul-20	-0.46						
WA	26-Jul-20	-0.45						
WA	2-Aug-20	-0.41						
WA	9-Aug-20	-0.41						
WA	16-Aug-20	-0.46						
WA	23-Aug-20	-0.49						
WA	30-Aug-20	-0.45						
WA	6-Sep-20	-0.47						
WA	13-Sep-20	-0.46						
WA	20-Sep-20	-0.43						
WA	27-Sep-20	-0.41						
WA	4-Oct-20	-0.45						
WA	11-Oct-20	-0.48						
WA	18-Oct-20	-0.43						
WA	25-Oct-20	-0.43						
WA	1-Nov-20	-0.35						
WA	8-Nov-20	-0.38						
WA	15-Nov-20	-0.40						
WA	22-Nov-20	-0.42						
WA	29-Nov-20	-0.38						
WA	6-Dec-20	-0.42						
WA	13-Dec-20	-0.42						
WA	20-Dec-20	-0.47						
WA	27-Dec-20	-0.22						
WA	3-Jan-21	-0.21						
WA	10-Jan-21	-0.17						
WA	17-Jan-21	-0.13						
WA	24-Jan-21	-0.16						
WA	31-Jan-21	-0.08						
WA	7-Feb-21	-0.10						
WA	14-Feb-21	-0.06						
WA	21-Feb-21	-0.08						
WA	28-Feb-21	0.10						
WA	7-Mar-21	0.17						
WA	14-Mar-21	0.37						
WA	21-Mar-21	0.75						
WA	28-Mar-21	0.73						
WA	4-Apr-21	0.55						
WA	11-Apr-21	0.66						
WA	18-Apr-21	0.55						
WA	25-Apr-21	0.43						
WA	2-May-21	0.43						
WA	9-May-21	0.36						
WA	16-May-21	0.21						
WA	23-May-21	0.27						
WA	30-May-21	0.26						
WA	6-Jun-21	0.23						
WA	13-Jun-21	0.27						
WA	20-Jun-21	0.26						
WA	27-Jun-21	0.37						
WA	4-Jul-21	0.48						
WA	11-Jul-21	0.42						
WA	18-Jul-21	0.50						
WA	25-Jul-21	0.54						
WA	1-Aug-21	0.42						
WA	8-Aug-21	0.33						
WA	15-Aug-21	0.40						
WA	22-Aug-21	0.49						
WA	29-Aug-21	0.47						
WA	5-Sep-21	0.52						
WA	12-Sep-21	0.50						
WA	19-Sep-21	0.45						
WA	26-Sep-21	0.48						
WA	3-Oct-21	0.60						
WA	10-Oct-21	0.69						
WA	17-Oct-21	0.59						
WA	24-Oct-21	0.53						
WA	31-Oct-21	0.38						
WA	7-Nov-21	0.46						
WA	14-Nov-21	0.54						
WA	21-Nov-21	0.60						
WA	28-Nov-21	0.47						
WA	5-Dec-21	0.56						
WA	12-Dec-21	0.49						
WA	19-Dec-21	0.72						
WA	26-Dec-21	0.29						
WA	2-Jan-22	0.38						
WA	9-Jan-22	0.28						
WA	16-Jan-22	0.20						
WA	23-Jan-22	0.23						
WA	30-Jan-22	0.14						
WI	29-Dec-19	-0.11						
WI	5-Jan-20	-0.04						
WI	12-Jan-20	-0.03						
WI	19-Jan-20	0.00						
WI	26-Jan-20	0.03						
WI	2-Feb-20	0.01						
WI	9-Feb-20	0.04						
WI	16-Feb-20	0.03						
WI	23-Feb-20	0.05						
WI	1-Mar-20	-0.02						
WI	8-Mar-20	-0.11						
WI	15-Mar-20	-0.29						
WI	22-Mar-20	-0.43						
WI	29-Mar-20	-0.44						
WI	5-Apr-20	-0.40						
WI	12-Apr-20	-0.48						
WI	19-Apr-20	-0.38						
WI	26-Apr-20	-0.35						
WI	3-May-20	-0.30						
WI	10-May-20	-0.27						
WI	17-May-20	-0.21						
WI	24-May-20	-0.29						
WI	31-May-20	-0.31						
WI	7-Jun-20	-0.25						
WI	14-Jun-20	-0.30						
WI	21-Jun-20	-0.24						
WI	28-Jun-20	-0.20						
WI	5-Jul-20	-0.33						
WI	12-Jul-20	-0.29						
WI	19-Jul-20	-0.34						
WI	26-Jul-20	-0.34						
WI	2-Aug-20	-0.26						
WI	9-Aug-20	-0.26						
WI	16-Aug-20	-0.28						
WI	23-Aug-20	-0.36						
WI	30-Aug-20	-0.35						
WI	6-Sep-20	-0.33						
WI	13-Sep-20	-0.31						
WI	20-Sep-20	-0.33						
WI	27-Sep-20	-0.33						
WI	4-Oct-20	-0.32						
WI	11-Oct-20	-0.34						
WI	18-Oct-20	-0.30						
WI	25-Oct-20	-0.27						
WI	1-Nov-20	-0.22						
WI	8-Nov-20	-0.26						
WI	15-Nov-20	-0.27						
WI	22-Nov-20	-0.29						
WI	29-Nov-20	-0.26						
WI	6-Dec-20	-0.32						
WI	13-Dec-20	-0.32						
WI	20-Dec-20	-0.35						
WI	27-Dec-20	-0.11						
WI	3-Jan-21	-0.05						
WI	10-Jan-21	-0.03						
WI	17-Jan-21	0.01						
WI	24-Jan-21	-0.03						
WI	31-Jan-21	0.00						
WI	7-Feb-21	0.02						
WI	14-Feb-21	0.10						
WI	21-Feb-21	0.09						
WI	28-Feb-21	0.14						
WI	7-Mar-21	0.21						
WI	14-Mar-21	0.38						
WI	21-Mar-21	0.73						
WI	28-Mar-21	0.70						
WI	4-Apr-21	0.63						
WI	11-Apr-21	0.90						
WI	18-Apr-21	0.60						
WI	25-Apr-21	0.45						
WI	2-May-21	0.43						
WI	9-May-21	0.39						
WI	16-May-21	0.31						
WI	23-May-21	0.36						
WI	30-May-21	0.34						
WI	6-Jun-21	0.33						
WI	13-Jun-21	0.41						
WI	20-Jun-21	0.43						
WI	27-Jun-21	0.50						
WI	4-Jul-21	0.61						
WI	11-Jul-21	0.57						
WI	18-Jul-21	0.53						
WI	25-Jul-21	0.51						
WI	1-Aug-21	0.44						
WI	8-Aug-21	0.41						
WI	15-Aug-21	0.40						
WI	22-Aug-21	0.57						
WI	29-Aug-21	0.41						
WI	5-Sep-21	0.55						
WI	12-Sep-21	0.46						
WI	19-Sep-21	0.42						
WI	26-Sep-21	0.43						
WI	3-Oct-21	0.48						
WI	10-Oct-21	0.65						
WI	17-Oct-21	0.69						
WI	24-Oct-21	0.64						
WI	31-Oct-21	0.59						
WI	7-Nov-21	0.63						
WI	14-Nov-21	0.70						
WI	21-Nov-21	0.81						
WI	28-Nov-21	0.64						
WI	5-Dec-21	0.79						
WI	12-Dec-21	0.76						
WI	19-Dec-21	0.97						
WI	26-Dec-21	0.59						
WI	2-Jan-22	0.50						
WI	9-Jan-22	0.42						
WI	16-Jan-22	0.36						
WI	23-Jan-22	0.40						
WI	30-Jan-22	0.29						
WV	29-Dec-19	-0.04						
WV	5-Jan-20	0.11						
WV	12-Jan-20	0.15						
WV	19-Jan-20	0.12						
WV	26-Jan-20	0.14						
WV	2-Feb-20	0.07						
WV	9-Feb-20	-0.02						
WV	16-Feb-20	-0.04						
WV	23-Feb-20	-0.02						
WV	1-Mar-20	0.09						
WV	8-Mar-20	-0.09						
WV	15-Mar-20	-0.21						
WV	22-Mar-20	-0.38						
WV	29-Mar-20	-0.37						
WV	5-Apr-20	-0.35						
WV	12-Apr-20	-0.31						
WV	19-Apr-20	-0.28						
WV	26-Apr-20	-0.25						
WV	3-May-20	-0.20						
WV	10-May-20	-0.09						
WV	17-May-20	-0.04						
WV	24-May-20	-0.12						
WV	31-May-20	-0.14						
WV	7-Jun-20	-0.12						
WV	14-Jun-20	-0.14						
WV	21-Jun-20	-0.17						
WV	28-Jun-20	-0.17						
WV	5-Jul-20	-0.25						
WV	12-Jul-20	-0.26						
WV	19-Jul-20	-0.31						
WV	26-Jul-20	-0.32						
WV	2-Aug-20	-0.24						
WV	9-Aug-20	-0.27						
WV	16-Aug-20	-0.29						
WV	23-Aug-20	-0.32						
WV	30-Aug-20	-0.32						
WV	6-Sep-20	-0.32						
WV	13-Sep-20	-0.31						
WV	20-Sep-20	-0.29						
WV	27-Sep-20	-0.28						
WV	4-Oct-20	-0.34						
WV	11-Oct-20	-0.35						
WV	18-Oct-20	-0.27						
WV	25-Oct-20	-0.25						
WV	1-Nov-20	-0.21						
WV	8-Nov-20	-0.25						
WV	15-Nov-20	-0.25						
WV	22-Nov-20	-0.30						
WV	29-Nov-20	-0.25						
WV	6-Dec-20	-0.29						
WV	13-Dec-20	-0.30						
WV	20-Dec-20	-0.31						
WV	27-Dec-20	-0.14						
WV	3-Jan-21	-0.15						
WV	10-Jan-21	-0.16						
WV	17-Jan-21	-0.11						
WV	24-Jan-21	-0.13						
WV	31-Jan-21	-0.09						
WV	7-Feb-21	0.06						
WV	14-Feb-21	0.09						
WV	21-Feb-21	0.18						
WV	28-Feb-21	0.10						
WV	7-Mar-21	0.17						
WV	14-Mar-21	0.32						
WV	21-Mar-21	0.71						
WV	28-Mar-21	0.63						
WV	4-Apr-21	0.58						
WV	11-Apr-21	0.52						
WV	18-Apr-21	0.39						
WV	25-Apr-21	0.18						
WV	2-May-21	0.15						
WV	9-May-21	0.09						
WV	16-May-21	-0.04						
WV	23-May-21	0.03						
WV	30-May-21	0.02						
WV	6-Jun-21	0.00						
WV	13-Jun-21	0.06						
WV	20-Jun-21	0.04						
WV	27-Jun-21	0.14						
WV	4-Jul-21	0.27						
WV	11-Jul-21	0.22						
WV	18-Jul-21	0.25						
WV	25-Jul-21	0.27						
WV	1-Aug-21	0.19						
WV	8-Aug-21	0.25						
WV	15-Aug-21	0.27						
WV	22-Aug-21	0.31						
WV	29-Aug-21	0.24						
WV	5-Sep-21	0.31						
WV	12-Sep-21	0.25						
WV	19-Sep-21	0.18						
WV	26-Sep-21	0.19						
WV	3-Oct-21	0.34						
WV	10-Oct-21	0.44						
WV	17-Oct-21	0.38						
WV	24-Oct-21	0.34						
WV	31-Oct-21	0.33						
WV	7-Nov-21	0.37						
WV	14-Nov-21	0.41						
WV	21-Nov-21	0.48						
WV	28-Nov-21	0.36						
WV	5-Dec-21	0.50						
WV	12-Dec-21	0.54						
WV	19-Dec-21	0.66						
WV	26-Dec-21	0.45						
WV	2-Jan-22	0.37						
WV	9-Jan-22	0.29						
WV	16-Jan-22	0.26						
WV	23-Jan-22	0.30						
WV	30-Jan-22	0.27						
WY	29-Dec-19	-0.06						
WY	5-Jan-20	0.02						
WY	12-Jan-20	0.04						
WY	19-Jan-20	0.05						
WY	26-Jan-20	-0.01						
WY	2-Feb-20	0.01						
WY	9-Feb-20	0.04						
WY	16-Feb-20	0.04						
WY	23-Feb-20	0.05						
WY	1-Mar-20	-0.05						
WY	8-Mar-20	-0.16						
WY	15-Mar-20	-0.28						
WY	22-Mar-20	-0.39						
WY	29-Mar-20	-0.45						
WY	5-Apr-20	-0.43						
WY	12-Apr-20	-0.51						
WY	19-Apr-20	-0.38						
WY	26-Apr-20	-0.33						
WY	3-May-20	-0.31						
WY	10-May-20	-0.26						
WY	17-May-20	-0.15						
WY	24-May-20	-0.30						
WY	31-May-20	-0.32						
WY	7-Jun-20	-0.27						
WY	14-Jun-20	-0.32						
WY	21-Jun-20	-0.31						
WY	28-Jun-20	-0.27						
WY	5-Jul-20	-0.39						
WY	12-Jul-20	-0.40						
WY	19-Jul-20	-0.42						
WY	26-Jul-20	-0.42						
WY	2-Aug-20	-0.34						
WY	9-Aug-20	-0.29						
WY	16-Aug-20	-0.26						
WY	23-Aug-20	-0.35						
WY	30-Aug-20	-0.41						
WY	6-Sep-20	-0.36						
WY	13-Sep-20	-0.30						
WY	20-Sep-20	-0.32						
WY	27-Sep-20	-0.27						
WY	4-Oct-20	-0.33						
WY	11-Oct-20	-0.44						
WY	18-Oct-20	-0.41						
WY	25-Oct-20	-0.40						
WY	1-Nov-20	-0.37						
WY	8-Nov-20	-0.38						
WY	15-Nov-20	-0.35						
WY	22-Nov-20	-0.40						
WY	29-Nov-20	-0.35						
WY	6-Dec-20	-0.42						
WY	13-Dec-20	-0.41						
WY	20-Dec-20	-0.43						
WY	27-Dec-20	-0.18						
WY	3-Jan-21	-0.08						
WY	10-Jan-21	-0.05						
WY	17-Jan-21	0.04						
WY	24-Jan-21	0.07						
WY	31-Jan-21	0.16						
WY	7-Feb-21	0.13						
WY	14-Feb-21	0.18						
WY	21-Feb-21	0.15						
WY	28-Feb-21	0.29						
WY	7-Mar-21	0.35						
WY	14-Mar-21	0.33						
WY	21-Mar-21	0.74						
WY	28-Mar-21	0.78						
WY	4-Apr-21	0.67						
WY	11-Apr-21	0.91						
WY	18-Apr-21	0.50						
WY	25-Apr-21	0.29						
WY	2-May-21	0.29						
WY	9-May-21	0.20						
WY	16-May-21	0.09						
WY	23-May-21	0.17						
WY	30-May-21	0.15						
WY	6-Jun-21	0.16						
WY	13-Jun-21	0.27						
WY	20-Jun-21	0.26						
WY	27-Jun-21	0.31						
WY	4-Jul-21	0.38						
WY	11-Jul-21	0.34						
WY	18-Jul-21	0.35						
WY	25-Jul-21	0.36						
WY	1-Aug-21	0.27						
WY	8-Aug-21	0.19						
WY	15-Aug-21	0.23						
WY	22-Aug-21	0.33						
WY	29-Aug-21	0.30						
WY	5-Sep-21	0.34						
WY	12-Sep-21	0.25						
WY	19-Sep-21	0.32						
WY	26-Sep-21	0.33						
WY	3-Oct-21	0.39						
WY	10-Oct-21	0.49						
WY	17-Oct-21	0.47						
WY	24-Oct-21	0.44						
WY	31-Oct-21	0.41						
WY	7-Nov-21	0.42						
WY	14-Nov-21	0.43						
WY	21-Nov-21	0.54						
WY	28-Nov-21	0.38						
WY	5-Dec-21	0.56						
WY	12-Dec-21	0.54						
WY	19-Dec-21	0.79						
WY	26-Dec-21	0.35						
WY	2-Jan-22	0.26						
WY	9-Jan-22	0.17						
WY	16-Jan-22	0.08						
WY	23-Jan-22	0.12						
WY	30-Jan-22	0.03						
